stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:49:1252:0:5","Sieveringer StraÃŸe","48.24631417","16.34243013","0100"
"at:49:1252:0:6","Sieveringer StraÃŸe","48.24637997","16.34241216","0100"
"at:49:1253:0:2","Silbergasse","48.24294012","16.34826019","0100"
"at:49:1253:0:3","Silbergasse","48.24298200","16.34842189","0100"
"at:49:1253:0:4","Silbergasse","48.24304781","16.34896986","0100"
"at:49:1253:0:6","Silbergasse","48.24286235","16.34824223","0100"
"at:49:1253:0:7","Silbergasse","48.24308370","16.34873630","0100"
"at:49:1253:0:8","Silbergasse","48.24300593","16.34714628","0100"
"at:49:1254:0:1","PercostraÃŸe","48.26881406","16.46513999","0100"
"at:49:1254:0:2","PercostraÃŸe","48.26876024","16.46495135","0100"
"at:49:1255:0:1","Sillerplatz","48.15955938","16.27636802","0100"
"at:49:1255:0:2","Sillerplatz","48.15963728","16.27632310","0100"
"at:49:1255:0:3","Sillerplatz","48.15959533","16.27627819","0100"
"at:49:1255:0:4","Sillerplatz","48.15960133","16.27639497","0100"
"at:49:1256:0:1","Sieveringer Friedhof","48.24913168","16.32140955","0100"
"at:49:1257:0:1","Grillgasse S","48.16727687","16.40844732","0100"
"at:49:1257:0:2","Grillgasse S","48.16714506","16.40845630","0100"
"at:49:1258:0:1","Schukowitzgasse","48.23921885","16.49921309","0100"
"at:49:1258:0:2","Schukowitzgasse","48.23943423","16.49896156","0100"
"at:49:1259:0:1","Simmeringer Haide","48.17753909","16.44075073","0100"
"at:49:1259:0:2","Simmeringer Haide","48.17738933","16.44049022","0100"
"at:49:1260:0:10","Simmering","48.16975125","16.42049372","0100"
"at:49:1260:0:12","Simmering S+U","48.16948764","16.41957744","0100"
"at:49:1260:0:13","Simmering S+U","48.16960147","16.41997270","0100"
"at:49:1260:0:3","Simmering S+U","48.16990103","16.42034999","0100"
"at:49:1260:0:4","Simmering S+U","48.17046419","16.42012542","0100"
"at:49:1260:0:5","Simmering","48.16981116","16.42060152","0100"
"at:49:1260:0:6","Simmering S+U","48.16945169","16.42017931","0100"
"at:49:1260:0:9","Simmering S+U","48.17015864","16.42027813","0100"
"at:49:1261:0:1","Wolfersberg, SchÃ¶ffelplatz","48.21660418","16.22818239","0100"
"at:49:1262:0:1","Meidling S+U, Eichenstr.","48.17487338","16.33392308","0100"
"at:49:1262:0:3","Meidling S+U, Eichenstr.","48.17470565","16.33315053","0100"
"at:49:1262:0:4","Meidling S+U, Eichenstr.","48.17485541","16.33228815","0100"
"at:49:1263:0:2","Polkorabplatz","48.17456787","16.41160939","0100"
"at:49:1263:0:4","Polkorabplatz","48.17443608","16.41313652","0100"
"at:49:1263:0:5","Polkorabplatz","48.17450796","16.41098955","0100"
"at:49:1263:0:6","Polkorabplatz","48.17423240","16.41160040","0100"
"at:49:1264:0:1","Simoningplatz","48.17911448","16.42050271","0100"
"at:49:1264:0:2","Simoningplatz","48.17928819","16.42092492","0100"
"at:49:1265:0:1","Sindinggasse","48.15344688","16.37041265","0100"
"at:49:1266:0:1","Siriusweg","48.20761897","16.24754108","0100"
"at:49:1267:0:1","Skodagasse","48.21513169","16.34871833","0100"
"at:49:1267:0:2","Skodagasse","48.21525740","16.34882613","0100"
"at:49:1267:0:3","Skodagasse","48.21527535","16.34874528","0100"
"at:49:1267:0:4","Skodagasse","48.21512571","16.34880816","0100"
"at:49:1267:0:5","Skodagasse","48.21491620","16.34861054","0100"
"at:49:1268:0:1","SkraupstraÃŸe","48.27416544","16.41370246","0100"
"at:49:1268:0:2","SkraupstraÃŸe","48.27428502","16.41383721","0100"
"at:49:1269:0:1","Sobotagasse","48.14422282","16.33021304","0100"
"at:49:127:0:1","Fernkorngasse","48.17410659","16.36358545","0100"
"at:49:1270:0:1","Contiweg","48.23069838","16.47012564","0100"
"at:49:1270:0:2","Contiweg","48.23065051","16.47026937","0100"
"at:49:1271:0:1","Vorderhainbach/Augustinerwaldgasse","48.23152416","16.19796306","0100"
"at:49:1271:0:2","Vorderhainbach/Augustinerwaldgasse","48.23147030","16.19777442","0100"
"at:49:1272:0:2","Sommarugagasse","48.22596484","16.33150661","0100"
"at:49:1272:0:5","Sommarugagasse","48.22608453","16.33208153","0100"
"at:49:1272:0:7","Sommarugagasse","48.22620422","16.33138983","0100"
"at:49:1275:0:1","Sonnenuhrgasse","48.19076372","16.34423574","0100"
"at:49:1275:0:2","Sonnenuhrgasse","48.19075773","16.34382252","0100"
"at:49:1276:0:1","Sonnergasse","48.16752851","16.31901105","0100"
"at:49:1276:0:2","Sonnergasse","48.16748057","16.31895715","0100"
"at:49:1276:0:4","Sonnergasse","48.16813962","16.31936139","0100"
"at:49:1276:0:5","Sonnergasse","48.16818755","16.31941529","0100"
"at:49:1277:0:1","Sorgenthalgasse","48.26605145","16.43196521","0100"
"at:49:1277:0:2","Sorgenthalgasse","48.26624878","16.43193826","0100"
"at:49:1278:0:11","Donauspital","48.21953106","16.46610119","0100"
"at:49:1278:0:2","Donauspital","48.21929764","16.46529271","0100"
"at:49:1278:0:3","Donauspital U","48.21944128","16.46546339","0100"
"at:49:1278:0:4","Donauspital","48.21947121","16.46608323","0100"
"at:49:1278:0:8","Donauspital U","48.21977047","16.46556220","0100"
"at:49:1278:0:9","Donauspital","48.21941136","16.46532864","0100"
"at:49:1279:0:1","Breitenlee, SpargelfeldstraÃŸe","48.25151837","16.48337579","0100"
"at:49:1279:0:2","Breitenlee, SpargelfeldstraÃŸe","48.25102788","16.48272901","0100"
"at:49:1279:0:3","Breitenlee, SpargelfeldstraÃŸe","48.25141070","16.48338478","0100"
"at:49:128:0:1","Bernreiterplatz","48.28123798","16.40606678","0100"
"at:49:128:0:2","Bernreiterplatz","48.28162655","16.40603983","0100"
"at:49:128:0:3","Bernreiterplatz","48.28153090","16.40658780","0100"
"at:49:1280:0:1","SpargelfeldstraÃŸe Nord","48.25425186","16.48467835","0100"
"at:49:1282:0:1","Speierlinggasse","48.25875552","16.53644826","0100"
"at:49:1282:0:2","Speierlinggasse","48.25846247","16.53615182","0100"
"at:49:1283:0:1","Preyergasse","48.17377711","16.28660881","0100"
"at:49:1283:0:2","Preyergasse","48.17382504","16.28642915","0100"
"at:49:1283:0:3","Preyergasse","48.17393287","16.28508168","0100"
"at:49:1283:0:5","Preyergasse","48.17381904","16.28521643","0100"
"at:49:1284:0:1","Siedlung RosenhÃ¼gel","48.16673165","16.29410076","0100"
"at:49:1284:0:2","Siedlung RosenhÃ¼gel","48.16395753","16.29275329","0100"
"at:49:1285:0:1","Speisinger StraÃŸe","48.15054019","16.26979235","0100"
"at:49:1286:0:2","Spengergasse","48.18467889","16.35778233","0100"
"at:49:1287:0:1","Spinnerin am Kreuz","48.17065590","16.35040717","0100"
"at:49:1287:0:2","Spinnerin am Kreuz","48.17036833","16.35056886","0100"
"at:49:1288:0:2","Spitalgasse","48.22205679","16.35365907","0100"
"at:49:1288:0:3","Spitalgasse","48.22195504","16.35313804","0100"
"at:49:1288:0:5","Spitalgasse","48.22266725","16.35343449","0100"
"at:49:1288:0:6","Spitalgasse","48.22239195","16.35299431","0100"
"at:49:1288:0:7","Spitalgasse","48.22209868","16.35360517","0100"
"at:49:1288:0:8","Spitalgasse","48.22242786","16.35294042","0100"
"at:49:1289:0:1","Vernholzgasse","48.22697621","16.45202459","0100"
"at:49:129:0:1","MÃ¼hlschÃ¼ttel","48.24916757","16.41080090","0100"
"at:49:1291:0:1","Schreinerweg","48.22756268","16.44755996","0100"
"at:49:1291:0:2","Schreinerweg","48.22743701","16.44695809","0100"
"at:49:1292:0:1","Smolagasse","48.22765843","16.45133289","0100"
"at:49:1296:0:1","Stadionbad","48.20408671","16.41624469","0100"
"at:49:1296:0:2","Stadionbad","48.20475726","16.41675673","0100"
"at:49:1299:0:1","Stadlau S+U","48.21848961","16.44849421","0100"
"at:49:1299:0:2","Stadlau","48.21973456","16.44936558","0100"
"at:49:1299:0:3","Stadlau","48.21895049","16.44861998","0100"
"at:49:1299:0:4","Stadlau S+U","48.21841779","16.44832353","0100"
"at:49:1299:0:6","Stadlau","48.21967471","16.44943744","0100"
"at:49:130:0:1","Berzeliusgasse","48.27548676","16.41071107","0100"
"at:49:130:0:2","Berzeliusgasse","48.27588135","16.41026191","0100"
"at:49:1300:0:1","Scheugasse","48.17797637","16.37862325","0100"
"at:49:1301:0:2","Praterkai S","48.19976385","16.44085853","0100"
"at:49:1301:0:3","Praterkai S","48.19987762","16.44107413","0100"
"at:49:1302:0:1","Segelzentrum Nord","48.27940268","16.36742126","0100"
"at:49:1302:0:2","Segelzentrum Nord","48.27893040","16.36769075","0100"
"at:49:1303:0:1","Lorenz-Mandl-Gasse","48.21318029","16.30796177","0100"
"at:49:1304:0:1","Stadlergasse","48.18170809","16.28597999","0100"
"at:49:1304:0:2","Stadlergasse","48.18169611","16.28582728","0100"
"at:49:1304:0:3","Stadlergasse","48.18175002","16.28588118","0100"
"at:49:1304:0:4","Stadlergasse","48.18165418","16.28591711","0100"
"at:49:1305:0:1","Stadtpark","48.20287731","16.37963835","0100"
"at:49:1305:0:2","Stadtpark","48.20140443","16.37974614","0100"
"at:49:1305:0:3","Stadtpark","48.20280546","16.37974614","0100"
"at:49:1306:0:1","Staglgasse","48.19393760","16.33487529","0100"
"at:49:1306:0:2","Staglgasse","48.19447654","16.33567480","0100"
"at:49:1306:0:3","Staglgasse","48.19442863","16.33558496","0100"
"at:49:1306:0:4","Staglgasse","48.19388370","16.33480343","0100"
"at:49:1307:0:1","Stallarngasse","48.28291181","16.48759788","0100"
"at:49:1307:0:2","Stallarngasse","48.28285203","16.48751703","0100"
"at:49:1308:0:2","Stammersdorf","48.29793795","16.42034101","0119"
"at:49:1308:0:3","Stammersdorf","48.29792003","16.42049372","0119"
"at:49:1308:0:5","Stammersdorf","48.29767500","16.42058356","0119"
"at:49:131:0:1","Franz-Eder-Weg","48.17712576","16.43468711","0100"
"at:49:131:0:2","Franz-Eder-Weg","48.17740730","16.43422897","0100"
"at:49:1311:0:1","StammhausstraÃŸe","48.21127071","16.23970777","0100"
"at:49:1312:0:1","Stefan-Fadinger-Platz","48.16842121","16.35464721","0100"
"at:49:1312:0:2","Stefan-Fadinger-Platz","48.16764234","16.35450348","0100"
"at:49:1312:0:3","Stefan-Fadinger-Platz","48.16798984","16.35426094","0100"
"at:49:1312:0:4","Stefan-Fadinger-Platz","48.16837328","16.35467416","0100"
"at:49:1313:0:2","Steigenteschgasse","48.24542880","16.43995123","0100"
"at:49:1313:0:5","Steigenteschgasse","48.24515362","16.43898105","0100"
"at:49:1313:0:6","Steigenteschgasse","48.24538693","16.43963682","0100"
"at:49:1313:0:7","Steigenteschgasse","48.24592533","16.43929546","0100"
"at:49:1314:0:1","Steinamangergasse","48.28353350","16.40280590","0100"
"at:49:1314:0:2","Steinamangergasse","48.28365306","16.40259928","0100"
"at:49:1315:0:1","Barthgasse","48.19335673","16.40691120","0100"
"at:49:1316:0:1","Steinbrechergasse","48.23372618","16.43857681","0100"
"at:49:1316:0:2","Steinbrechergasse","48.23376806","16.43877444","0100"
"at:49:1317:0:1","KendlerstraÃŸe U","48.20373946","16.30807855","0100"
"at:49:1317:0:2","KendlerstraÃŸe","48.20456568","16.30921941","0100"
"at:49:1317:0:4","KendlerstraÃŸe U","48.20419448","16.30807855","0100"
"at:49:1317:0:5","KendlerstraÃŸe","48.20458364","16.30907568","0100"
"at:49:1318:0:1","Steinlegasse","48.21161193","16.29634655","0100"
"at:49:1318:0:2","Steinlegasse","48.21169573","16.29633757","0100"
"at:49:1319:0:1","Steinsee","48.15194861","16.32106819","0100"
"at:49:1319:0:2","Steinsee","48.15239210","16.32060107","0100"
"at:49:1319:0:3","Steinsee","48.15194861","16.31987343","0100"
"at:49:1319:0:4","Steinsee","48.15154107","16.32045733","0100"
"at:49:132:0:2","Anton-Schall-Gasse","48.28957072","16.41610096","0100"
"at:49:132:0:3","Anton-Schall-Gasse","48.28903278","16.41579554","0100"
"at:49:132:0:5","Anton-Schall-Gasse","48.28900289","16.41609198","0100"
"at:49:132:0:6","Anton-Schall-Gasse","48.28903278","16.41566977","0100"
"at:49:1320:0:1","Stephansplatz U","48.20928324","16.37252369","0100"
"at:49:1320:0:2","Stephansplatz","48.20810988","16.37155351","0100"
"at:49:1320:0:3","Stephansplatz","48.20804402","16.37154452","0100"
"at:49:1320:0:4","Stephansplatz U","48.20903181","16.37314353","0100"
"at:49:1320:0:5","Stephansplatz","48.20800212","16.37149961","0100"
"at:49:1320:0:6","Stephansplatz","48.20806198","16.37166131","0100"
"at:49:1321:0:1","Hermine-Jursa-Gasse","48.18935038","16.41082785","0100"
"at:49:1321:0:2","Hermine-Jursa-Gasse","48.18920066","16.41130396","0100"
"at:49:1322:0:1","Sterngasse","48.14831662","16.34410998","0100"
"at:49:1322:0:2","Sterngasse","48.14816678","16.34268165","0100"
"at:49:1322:0:3","Sterngasse","48.14855037","16.34569101","0100"
"at:49:1322:0:4","Sterngasse","48.14873617","16.34268165","0100"
"at:49:1323:0:1","SternwartestraÃŸe","48.22893906","16.35006581","0100"
"at:49:1323:0:2","SternwartestraÃŸe","48.22919039","16.34943699","0100"
"at:49:1323:0:4","SternwartestraÃŸe","48.22886126","16.35004784","0100"
"at:49:1324:0:1","Stiegergasse","48.18822447","16.33294392","0100"
"at:49:1324:0:2","Stiegergasse","48.18810469","16.33378833","0100"
"at:49:1324:0:3","Stiegergasse","48.18825441","16.33377037","0100"
"at:49:1324:0:4","Stiegergasse","48.18792502","16.33276425","0100"
"at:49:1325:0:1","Stiftgasse","48.20249412","16.35489874","0100"
"at:49:1325:0:2","Stiftgasse","48.20247017","16.35479094","0100"
"at:49:1325:0:3","Stiftgasse","48.20232049","16.35419806","0100"
"at:49:1325:0:4","Stiftgasse","48.20232648","16.35429687","0100"
"at:49:1326:0:1","Stock im Weg","48.18052810","16.26080022","0100"
"at:49:1326:0:2","Stock im Weg","48.18036039","16.26276753","0100"
"at:49:1327:0:1","Stockholmer Platz","48.14979701","16.38335737","0100"
"at:49:1327:0:3","Stockholmer Platz","48.14974307","16.38200091","0100"
"at:49:1327:0:6","Stockholmer Platz","48.14946138","16.38245906","0100"
"at:49:1327:0:8","Stockholmer Platz","48.14934751","16.38224346","0100"
"at:49:1327:0:9","Stockholmer Platz","48.14985096","16.38193803","0100"
"at:49:1328:0:2","Stollgasse","48.19852441","16.34119045","0100"
"at:49:1328:0:4","Stollgasse","48.19897349","16.34100181","0100"
"at:49:1329:0:1","Strandbad Alte Donau","48.24217435","16.41657707","0100"
"at:49:1329:0:2","Strandbad Alte Donau","48.24210256","16.41647826","0100"
"at:49:133:0:1","BettelheimstraÃŸe","48.27897224","16.49272726","0100"
"at:49:133:0:2","BettelheimstraÃŸe","48.27879289","16.49275421","0100"
"at:49:133:0:3","BettelheimstraÃŸe","48.27955812","16.49199064","0100"
"at:49:133:0:4","BettelheimstraÃŸe","48.27931899","16.49216132","0100"
"at:49:1330:0:1","Strandbad Stadlau","48.21448522","16.45646227","0100"
"at:49:1330:0:2","Strandbad Stadlau","48.21434755","16.45621074","0100"
"at:49:1331:0:1","Maria-Jacobi-Gasse","48.18707458","16.40745917","0100"
"at:49:1331:0:2","Maria-Jacobi-Gasse","48.18716441","16.40762087","0100"
"at:49:1332:0:1","Stranzenberggasse","48.17274072","16.29843064","0100"
"at:49:1332:0:3","Stranzenberggasse","48.17254303","16.29788267","0100"
"at:49:1333:0:2","Strebersdorf S","48.28618160","16.38138108","0108"
"at:49:1333:0:3","Strebersdorf S","48.28616964","16.38072531","0108"
"at:49:1334:0:1","SÃ¤ngergasse","48.15285357","16.46942496","0100"
"at:49:1335:0:1","Strebersdorfer Platz","48.29542793","16.38871133","0100"
"at:49:1335:0:2","Strebersdorfer Platz","48.29541000","16.38885506","0100"
"at:49:1336:0:1","Strehlgasse","48.24658336","16.31462727","0100"
"at:49:1336:0:2","Strehlgasse","48.24642783","16.31465422","0100"
"at:49:1337:0:1","Stadlauer Friedhof","48.21978244","16.45841161","0100"
"at:49:1337:0:2","Stadlauer Friedhof","48.21988419","16.45836670","0100"
"at:49:1339:0:1","Neu Marx","48.18702068","16.40361438","0100"
"at:49:134:0:1","BernoullistraÃŸe","48.24016415","16.43696883","0100"
"at:49:1340:0:1","Strozzigasse","48.20642162","16.34969750","0100"
"at:49:1340:0:2","Strozzigasse","48.20645156","16.34884410","0100"
"at:49:1340:0:3","Strozzigasse","48.20645754","16.34876325","0100"
"at:49:1340:0:4","Strozzigasse","48.20666109","16.34926631","0100"
"at:49:1340:0:6","Strozzigasse","48.20643360","16.34961665","0100"
"at:49:1341:0:1","Johann-Kutschera-Gasse","48.22504321","16.49677866","0100"
"at:49:1341:0:2","Johann-Kutschera-Gasse","48.22491753","16.49677866","0100"
"at:49:1342:0:1","Sulzengasse","48.14490015","16.37450897","0100"
"at:49:1342:0:2","Sulzengasse","48.14465440","16.37517372","0100"
"at:49:1343:0:1","Sulzwiese","48.27749558","16.32023276","0100"
"at:49:1343:0:2","Sulzwiese","48.27714882","16.31974767","0100"
"at:49:1344:0:1","Swatoschgasse","48.16586887","16.41072005","0100"
"at:49:1344:0:2","Swatoschgasse","48.16586887","16.41056734","0100"
"at:49:1345:0:1","Hannah-Arendt-Platz","48.22474398","16.50170143","0100"
"at:49:1345:0:2","Hannah-Arendt-Platz","48.22466618","16.50131515","0100"
"at:49:1346:0:1","Quartier Belvedere S","48.18770942","16.38008750","0100"
"at:49:1346:0:2","Quartier Belvedere S","48.18736804","16.38213566","0100"
"at:49:1346:0:4","Quartier Belvedere S","48.18774535","16.38146193","0100"
"at:49:1346:0:6","Quartier Belvedere S","48.18778727","16.37999767","0100"
"at:49:1346:0:8","Quartier Belvedere S","48.18752376","16.38141701","0100"
"at:49:1349:0:11","SÃ¼dtiroler Pl. - Hbf.","48.18718837","16.37350285","0100"
"at:49:1349:0:14","Hauptbahnhof S+U","48.18612231","16.37470659","0100"
"at:49:1349:0:17","Hauptbahnhof S+U","48.18599054","16.37388014","0100"
"at:49:1349:0:2","Hauptbahnhof S+U","48.18608038","16.37475151","0100"
"at:49:1349:0:24","Hauptbahnhof","48.18518799","16.37372743","0100"
"at:49:1349:0:26","Hauptbahnhof S+U","48.18608038","16.37552406","0100"
"at:49:1349:0:3","SÃ¼dtiroler Pl. - Hbf.","48.18720035","16.37358370","0100"
"at:49:1349:0:30","Hauptbahnhof S+U","48.18586477","16.37490422","0100"
"at:49:1349:0:5","Hauptbahnhof","48.18518799","16.37357472","0100"
"at:49:1349:0:6","Hauptbahnhof S+U","48.18593065","16.37392506","0100"
"at:49:135:0:2","DÃ¶blinger HauptstraÃŸe/Gatterburggasse","48.23867439","16.35458433","0100"
"at:49:135:0:4","DÃ¶blinger HauptstraÃŸe/Gatterburggasse","48.23909320","16.35464721","0100"
"at:49:1351:0:1","Michael-Neumann-Gasse","48.24656542","16.36693617","0100"
"at:49:1351:0:2","Michael-Neumann-Gasse","48.24706193","16.36742126","0100"
"at:49:1352:0:1","SÃ¼dwestfriedhof 1. Tor","48.16215997","16.30334443","0100"
"at:49:1352:0:2","SÃ¼dwestfriedhof 1. Tor","48.16174652","16.30338036","0100"
"at:49:1353:0:1","SÃ¼dwestfriedhof 2. & 8. Tor","48.16113533","16.30300307","0100"
"at:49:1353:0:2","SÃ¼dwestfriedhof 2. & 8. Tor","48.16062001","16.30285036","0100"
"at:49:1357:0:3","SÃ¼ÃŸenbrunn","48.28508771","16.48468733","0117"
"at:49:1358:0:1","Hauptbahnhof SÃ¼d","48.18454114","16.37566779","0100"
"at:49:1359:0:1","SÃ¼ÃŸenbrunner Platz","48.27730426","16.49593424","0117"
"at:49:1359:0:2","SÃ¼ÃŸenbrunner Platz","48.27756134","16.49589831","0117"
"at:49:136:0:2","Laxenburger Str./Gudrunstr.","48.17840167","16.37206555","0100"
"at:49:136:0:3","Laxenburger Str./Gudrunstr.","48.17889884","16.37390709","0100"
"at:49:136:0:4","Laxenburger Str./Gudrunstr.","48.17797637","16.37368252","0100"
"at:49:136:0:6","Laxenburger Str./Gudrunstr.","48.17868919","16.37360167","0100"
"at:49:136:0:7","Laxenburger Str./Gudrunstr.","48.17869518","16.37381726","0100"
"at:49:136:0:8","Laxenburger Str./Gudrunstr.","48.17852746","16.37211945","0100"
"at:49:1360:0:1","Hirschstetten, SÃ¼ÃŸenbrunner Str.","48.23640079","16.46213064","0100"
"at:49:1360:0:2","Hirschstetten, SÃ¼ÃŸenbrunner Str.","48.23628710","16.46249895","0100"
"at:49:1360:0:3","Hirschstetten, SÃ¼ÃŸenbrunner Str.","48.23677175","16.46169945","0100"
"at:49:1360:0:4","Hirschstetten, SÃ¼ÃŸenbrunner Str.","48.23627514","16.46272353","0100"
"at:49:1360:0:5","Hirschstetten, SÃ¼ÃŸenbrunner Str.","48.23521608","16.46317268","0100"
"at:49:1361:0:1","TaglieberstraÃŸe","48.15003675","16.28435404","0100"
"at:49:1361:0:2","TaglieberstraÃŸe","48.14995284","16.28428218","0100"
"at:49:1362:0:2","Talpagasse","48.13225725","16.30961467","0100"
"at:49:1363:0:1","Gertrude-FrÃ¶hlich-Sandner-StraÃŸe","48.18586477","16.37787765","0100"
"at:49:1364:0:1","Tamariskengasse","48.21643059","16.46512203","0100"
"at:49:1364:0:2","Tamariskengasse","48.21653235","16.46515796","0100"
"at:49:1365:0:1","Tandelmarktgasse","48.21708303","16.37748239","0100"
"at:49:1365:0:2","Tandelmarktgasse","48.21722069","16.37770697","0100"
"at:49:1366:0:1","Taubstummengasse","48.19378789","16.37029587","0100"
"at:49:1366:0:2","Taubstummengasse","48.19491966","16.36980179","0100"
"at:49:1366:0:3","Taubstummengasse","48.19478194","16.36964010","0100"
"at:49:1366:0:4","Taubstummengasse","48.19379987","16.37040366","0100"
"at:49:1368:0:2","TeilÃ¤ckergasse","48.23337913","16.53870303","0100"
"at:49:1369:0:1","TeinfaltstraÃŸe","48.21177355","16.36473529","0100"
"at:49:137:0:1","Bezirksamt Margareten","48.19072179","16.35521315","0100"
"at:49:1370:0:1","TenschertstraÃŸe","48.14085404","16.35234753","0100"
"at:49:1370:0:2","TenschertstraÃŸe","48.14089600","16.35250922","0100"
"at:49:1371:0:2","Tesarekplatz","48.15503500","16.35061378","0100"
"at:49:1371:0:3","Tesarekplatz","48.15568222","16.35072158","0100"
"at:49:1372:0:1","ThaliastraÃŸe","48.20863071","16.33834279","0100"
"at:49:1372:0:11","ThaliastraÃŸe U","48.20851098","16.33866619","0100"
"at:49:1372:0:12","ThaliastraÃŸe","48.20845111","16.33793855","0100"
"at:49:1372:0:2","ThaliastraÃŸe","48.20779857","16.33794753","0100"
"at:49:1372:0:5","ThaliastraÃŸe U","48.20861275","16.33844161","0100"
"at:49:1372:0:6","ThaliastraÃŸe","48.20849900","16.33877398","0100"
"at:49:1372:0:7","ThaliastraÃŸe","48.20868459","16.33904348","0100"
"at:49:1372:0:9","ThaliastraÃŸe","48.20776864","16.33803736","0100"
"at:49:1373:0:1","Tanbruckgasse","48.17713175","16.32872184","0100"
"at:49:1373:0:2","Tanbruckgasse","48.17813211","16.32965608","0100"
"at:49:1374:0:1","FeÃŸtgasse","48.21051045","16.32608977","0100"
"at:49:1374:0:2","FeÃŸtgasse","48.21064814","16.32454467","0100"
"at:49:1374:0:4","FeÃŸtgasse","48.21022909","16.32516451","0100"
"at:49:1374:0:5","FeÃŸtgasse","48.21066011","16.32441890","0100"
"at:49:1374:0:7","FeÃŸtgasse","48.21052242","16.32599994","0100"
"at:49:1374:0:8","FeÃŸtgasse","48.21087562","16.32518247","0100"
"at:49:1375:0:1","Theater in der Josefstadt","48.20927127","16.35068564","0100"
"at:49:1376:0:1","Theergasse","48.17499319","16.32279295","0100"
"at:49:1376:0:2","Theergasse","48.17487338","16.32273906","0100"
"at:49:1377:0:1","Theodor-Sickel-Gasse","48.16033837","16.39226866","0100"
"at:49:1377:0:2","Theodor-Sickel-Gasse","48.16032040","16.39241239","0100"
"at:49:1378:0:1","Agrarweg","48.24978369","16.52530017","0100"
"at:49:1378:0:2","Agrarweg","48.24982557","16.52572238","0100"
"at:49:138:0:1","Bibernellweg","48.24740291","16.47931541","0100"
"at:49:1380:0:1","Thujagasse","48.25291205","16.53410366","0100"
"at:49:1380:0:2","Thujagasse","48.25404850","16.53443604","0100"
"at:49:1382:0:1","NiederpointenstraÃŸe","48.20336227","16.27534394","0100"
"at:49:1383:0:1","EdelsinnstraÃŸe","48.17067986","16.31125859","0100"
"at:49:1383:0:2","EdelsinnstraÃŸe","48.17190201","16.31195927","0100"
"at:49:1383:0:4","EdelsinnstraÃŸe","48.17033837","16.31080943","0100"
"at:49:1384:0:1","Tolstojgasse","48.18100130","16.27756278","0100"
"at:49:1384:0:2","Tolstojgasse","48.18095338","16.27782329","0100"
"at:49:1385:0:1","Traisengasse S","48.23463568","16.38518993","0100"
"at:49:1385:0:2","Traisengasse","48.23370224","16.38313279","0100"
"at:49:1385:0:4","Traisengasse S","48.23366036","16.38316872","0100"
"at:49:1385:0:5","Traisengasse","48.23370823","16.38326754","0100"
"at:49:1385:0:6","Traisengasse S","48.23454593","16.38501925","0100"
"at:49:1385:0:7","Traisengasse S","48.23375011","16.38323161","0100"
"at:49:1386:0:1","Voitgasse","48.26255312","16.46091791","0100"
"at:49:1386:0:2","Voitgasse","48.26236175","16.46098978","0100"
"at:49:1388:0:1","Traviatagasse","48.14404300","16.34064248","0100"
"at:49:1388:0:2","Traviatagasse","48.14445060","16.34119943","0100"
"at:49:1388:0:3","Traviatagasse","48.14347955","16.34163961","0100"
"at:49:1389:0:2","Triester Str./Rossakgasse","48.14619484","16.33269239","0100"
"at:49:139:0:1","Kretschekgasse","48.22461231","16.28360844","0100"
"at:49:139:0:2","Kretschekgasse","48.22466618","16.28356353","0100"
"at:49:1392:0:2","KnÃ¶llgasse/TroststraÃŸe","48.17297436","16.35383873","0100"
"at:49:1392:0:4","KnÃ¶llgasse/TroststraÃŸe","48.17253704","16.35356025","0100"
"at:49:1393:0:2","TroststraÃŸe/Neilreichgasse","48.16997292","16.36490597","0100"
"at:49:1393:0:3","TroststraÃŸe/Neilreichgasse","48.16977522","16.36434902","0100"
"at:49:1393:0:4","TroststraÃŸe/Neilreichgasse","48.16972130","16.36433105","0100"
"at:49:1393:0:6","TroststraÃŸe/Neilreichgasse","48.16998490","16.36482513","0100"
"at:49:1393:0:8","TroststraÃŸe/Neilreichgasse","48.17004481","16.36379206","0100"
"at:49:1394:0:1","Tscherttegasse","48.16471848","16.32758996","0100"
"at:49:1394:0:2","Tscherttegasse","48.16476642","16.32748216","0100"
"at:49:1395:0:1","Tullnertalgasse","48.15391433","16.29158548","0100"
"at:49:1395:0:2","Tullnertalgasse","48.15397426","16.29173819","0100"
"at:49:1396:0:1","Twarochgasse","48.23321158","16.30503326","0100"
"at:49:1396:0:2","Twarochgasse","48.23328937","16.30508716","0100"
"at:49:1397:0:1","TÃ¼rkenschanzplatz","48.23525198","16.32693419","0100"
"at:49:1397:0:2","TÃ¼rkenschanzplatz","48.23455191","16.32822776","0100"
"at:49:1397:0:3","TÃ¼rkenschanzplatz","48.23522805","16.32711385","0100"
"at:49:1397:0:4","TÃ¼rkenschanzplatz","48.23517419","16.32715877","0100"
"at:49:1397:0:5","TÃ¼rkenschanzplatz","48.23483314","16.32791335","0100"
"at:49:1397:0:6","TÃ¼rkenschanzplatz","48.23518018","16.32698809","0100"
"at:49:1398:0:1","TÃ¶llergasse","48.26165607","16.42178730","0100"
"at:49:1398:0:2","TÃ¶llergasse","48.26180558","16.42176933","0100"
"at:49:1399:0:1","Ulanenweg","48.20596662","16.46760138","0100"
"at:49:14:0:10","Alaudagasse","48.15285957","16.38183023","0100"
